 x1,x2, x3, x4, x5, x6, x7,ÈËÊý
0.7,-0.82,-0.61,1.17,0.36,0.91,0.74,2.01452
0.7,-0.84,-0.61,1.32,0.39,0.92,0.73,1.89155
0.7,-0.84,-0.61,1.32,0.4,0.92,0.73,1.52262
0.7,-0.84,-0.61,1.33,0.4,0.92,0.73,1.44064
0.7,-0.84,-0.61,1.34,0.4,0.92,0.73,1.18102
0.7,-0.84,-0.61,1.35,0.4,0.92,0.73,-1.25115
0.69,-0.85,-0.62,1.44,0.42,0.92,0.73,-0.04873
0.69,-0.86,-0.62,1.47,0.43,0.92,0.73,0.00593
0.69,-0.86,-0.62,1.53,0.44,0.92,0.72,-0.25368
0.59,-1.13,0.43,-1.86,0.52,1.22,1.1,-0.00773
0.59,-1.13,0.43,-1.85,0.53,1.22,1.1,0.48417
0.59,-1.14,0.43,-1.78,0.54,1.22,1.1,0.12891
0.59,-1.14,0.43,-1.76,0.54,1.22,1.1,-0.6636
0.59,-1.14,0.43,-1.74,0.55,1.22,1.1,-1.40145
0.59,-1.14,0.43,-1.71,0.55,1.23,1.09,-1.48343
0.59,-1.15,0.43,-1.7,0.56,1.23,1.09,0.6618
0.59,-1.15,0.43,-1.67,0.56,1.23,1.09,0.01959
0.59,-1.15,0.43,-1.67,0.56,1.23,1.09,-0.14437
0.59,-1.15,0.42,-1.61,0.57,1.23,1.09,0.01959
0.59,-1.16,0.42,-1.61,0.58,1.23,1.09,-1.51076
0.59,-1.16,0.42,-1.56,0.58,1.23,1.09,0.86675
0.59,-1.16,0.42,-1.53,0.59,1.23,1.09,-0.00773
0.59,-1.17,0.42,-1.49,0.6,1.23,1.09,-0.39032
0.59,-1.17,0.42,-1.48,0.6,1.23,1.09,0.4705
0.59,-1.18,0.41,-1.37,0.62,1.24,1.08,0.37486
0.59,-1.18,0.41,-1.35,0.63,1.24,1.08,-0.47231
0.59,-1.19,0.41,-1.34,0.63,1.24,1.08,-0.58162
0.59,-1.19,0.41,-1.27,0.65,1.24,1.08,-0.37666
0.59,-1.2,0.41,-1.21,0.66,1.24,1.08,0.1699
0.59,-1.2,0.41,-1.18,0.66,1.24,1.08,-1.48343
0.59,-1.21,0.4,-1.09,0.68,1.24,1.08,-0.52696
0.59,-1.21,0.4,-1.09,0.68,1.24,1.08,-1.53809
0.59,-1.22,0.4,-1,0.7,1.25,1.07,-1.46977
0.59,-1.23,0.4,-0.99,0.7,1.25,1.07,0.37486
0.59,-1.23,0.4,-0.98,0.7,1.25,1.07,-1.48343
0.59,-1.23,0.4,-0.97,0.71,1.25,1.07,-1.48343
0.58,-1.24,0.39,-0.83,0.74,1.25,1.07,-1.55175
0.58,-1.24,0.39,-0.82,0.74,1.25,1.07,-0.08972
0.58,-1.25,0.39,-0.78,0.75,1.25,1.07,-0.1717
0.58,-1.25,0.39,-0.75,0.75,1.26,1.06,-0.85489
0.58,-1.25,0.39,-0.73,0.76,1.26,1.06,0.51149
0.58,-1.26,0.39,-0.7,0.76,1.26,1.06,0.56615
0.58,-1.26,0.39,-0.69,0.76,1.26,1.06,-0.69093
0.58,-1.27,0.38,-0.61,0.78,1.26,1.06,-0.55429
0.58,-1.27,0.38,-0.6,0.78,1.26,1.06,-0.33567
0.58,-1.27,0.38,-0.56,0.79,1.26,1.06,-0.25368
0.58,-1.28,0.38,-0.55,0.79,1.26,1.06,0.30654
0.58,-1.28,0.38,-0.49,0.81,1.26,1.06,-1.53809
0.58,-1.29,0.38,-0.44,0.82,1.26,1.05,0.37486
0.58,-1.29,0.38,-0.43,0.82,1.27,1.05,0.29287
0.58,-1.29,0.38,-0.43,0.82,1.27,1.05,-0.25368
0.58,-1.29,0.38,-0.41,0.82,1.27,1.05,-1.53809
0.58,-1.3,0.37,-0.37,0.83,1.27,1.05,0.37486
0.58,-1.31,0.37,-0.26,0.85,1.27,1.05,1.27667
0.58,-1.31,0.37,-0.22,0.86,1.27,1.05,-0.15804
0.58,-1.32,0.37,-0.18,0.87,1.27,1.05,-0.19903
0.58,-1.32,0.36,-0.13,0.88,1.27,1.05,0.4705
0.58,-1.33,0.36,-0.08,0.89,1.28,1.04,-0.40399
0.58,-1.33,0.36,-0.08,0.89,1.28,1.04,0.57981
0.58,-1.33,0.36,-0.06,0.89,1.28,1.04,0.03326
0.58,-1.33,0.36,-0.06,0.9,1.28,1.04,0.45684
0.58,-1.33,0.36,-0.03,0.9,1.28,1.04,-0.52696
0.58,-1.34,0.36,-0.01,0.9,1.28,1.04,0.90775
0.58,-1.34,0.36,-0.01,0.9,1.28,1.04,0.30654
0.58,-1.34,0.36,0,0.91,1.28,1.04,0.8121
0.58,-1.34,0.36,0.01,0.91,1.28,1.04,1.85055
0.58,-1.34,0.36,0.01,0.91,1.28,1.04,0.74378
0.57,-1.34,0.36,0.06,0.92,1.28,1.04,-0.11704
0.57,-1.35,0.35,0.15,0.94,1.28,1.04,1.83689
0.57,-1.37,0.35,0.27,0.96,1.29,1.03,-1.31947
0.57,-1.37,0.35,0.29,0.97,1.29,1.03,-0.69093
0.57,-1.38,0.34,0.37,0.98,1.29,1.03,-1.56542
0.57,-1.38,0.34,0.37,0.98,1.29,1.03,-1.48343
0.57,-1.38,0.34,0.39,0.99,1.29,1.03,-0.43131
0.57,-1.39,0.34,0.43,0.99,1.29,1.03,0.01959
0.57,-1.39,0.34,0.45,1,1.29,1.03,-0.99153
0.57,-1.39,0.34,0.46,1,1.29,1.03,-0.59528
0.57,-1.39,0.34,0.49,1.01,1.29,1.03,0.22455
0.57,-1.4,0.34,0.54,1.02,1.29,1.02,1.49529
0.57,-1.4,0.34,0.54,1.02,1.3,1.02,-1.07352
0.57,-1.4,0.33,0.58,1.03,1.3,1.02,-1.1555
0.57,-1.41,0.33,0.61,1.03,1.3,1.02,2.17849
0.57,-1.41,0.33,0.62,1.03,1.3,1.02,2.30146
0.57,-1.41,0.33,0.63,1.04,1.3,1.02,-1.25115
0.57,-1.41,0.33,0.65,1.04,1.3,1.02,0.67546
0.57,-1.41,0.33,0.67,1.04,1.3,1.02,0.11524
0.57,-1.41,0.33,0.68,1.05,1.3,1.02,1.65926
0.57,-1.42,0.33,0.7,1.05,1.3,1.02,0.75744
0.57,-1.42,0.33,0.73,1.06,1.3,1.02,-1.53809
0.57,-1.42,0.33,0.74,1.06,1.3,1.02,-1.53809
0.57,-1.43,0.33,0.79,1.07,1.3,1.02,1.82323
0.57,-1.43,0.32,0.82,1.08,1.3,1.02,-1.56542
0.57,-1.43,0.32,0.85,1.08,1.3,1.02,-1.37412
0.57,-1.44,0.32,0.87,1.09,1.31,1.01,0.04692
0.57,-1.44,0.32,0.9,1.09,1.31,1.01,0.42951
0.57,-1.44,0.32,0.91,1.09,1.31,1.01,0.18356
0.57,-1.44,0.32,0.92,1.1,1.31,1.01,0.4705
0.57,-1.44,0.32,0.93,1.1,1.31,1.01,0.3202
0.56,-1.45,0.32,1,1.11,1.31,1.01,-0.15804
0.56,-1.45,0.32,1.02,1.12,1.31,1.01,0.44317
0.56,-1.46,0.32,1.04,1.12,1.31,1.01,-0.30834
0.56,-1.46,0.31,1.05,1.12,1.31,1.01,-0.29468
0.56,-1.46,0.31,1.06,1.13,1.31,1.01,0.11524
0.56,-1.46,0.31,1.09,1.13,1.31,1.01,0.38852
0.56,-1.46,0.31,1.09,1.13,1.31,1.01,0.08791
0.56,-1.46,0.31,1.11,1.13,1.31,1.01,0.18356
0.56,-1.46,0.31,1.11,1.14,1.31,1.01,1.18102
0.56,-1.47,0.31,1.15,1.14,1.31,1.01,0.6208
0.56,-1.47,0.31,1.18,1.15,1.31,1,0.42951
0.56,-1.48,0.31,1.23,1.16,1.32,1,0.01959
0.56,-1.48,0.31,1.23,1.16,1.32,1,1.93254
0.56,-1.48,0.31,1.24,1.16,1.32,1,2.50642
0.56,-1.48,0.31,1.24,1.16,1.32,1,2.99832
0.56,-1.48,0.31,1.25,1.16,1.32,1,0.77111
0.56,-1.48,0.31,1.26,1.17,1.32,1,0.6618
0.56,-1.49,0.3,1.36,1.19,1.32,1,0.11524
0.56,-1.49,0.3,1.38,1.19,1.32,1,0.08791
0.56,-1.5,0.3,1.4,1.19,1.32,1,0.12891
0.78,-1.87,-0.96,-1.88,0.47,1.86,0.29,-0.18536
0.78,-1.87,-0.96,-1.86,0.48,1.86,0.29,-0.92321
0.78,-1.87,-0.96,-1.84,0.48,1.86,0.29,-1.51076
0.78,-1.88,-0.96,-1.81,0.49,1.86,0.29,-1.48343
0.78,-1.88,-0.96,-1.8,0.49,1.86,0.29,0.67546
0.77,-1.88,-0.96,-1.79,0.49,1.86,0.29,1.87788
0.77,-1.88,-0.96,-1.78,0.49,1.86,0.29,0.04692
0.77,-1.88,-0.96,-1.77,0.49,1.86,0.29,-0.1717
0.77,-1.89,-0.96,-1.74,0.5,1.86,0.29,-0.47231
0.77,-1.89,-0.97,-1.71,0.51,1.87,0.29,0.21089
0.77,-1.89,-0.97,-1.71,0.51,1.87,0.29,-1.56542
0.77,-1.89,-0.97,-1.67,0.51,1.87,0.29,0.21089
0.77,-1.9,-0.97,-1.63,0.52,1.87,0.29,-0.11704
0.77,-1.9,-0.97,-1.62,0.53,1.87,0.28,-0.22636
0.77,-1.9,-0.97,-1.58,0.53,1.87,0.28,0.03326
0.77,-1.91,-0.97,-1.53,0.54,1.87,0.28,-1.23748
0.77,-1.91,-0.97,-1.5,0.55,1.87,0.28,-0.80024
0.77,-1.91,-0.98,-1.49,0.55,1.87,0.28,0.48417
0.77,-1.92,-0.98,-1.45,0.56,1.87,0.28,-1.33313
0.77,-1.92,-0.98,-1.44,0.56,1.87,0.28,-0.34933
0.77,-1.93,-0.98,-1.38,0.57,1.88,0.28,-0.37666
0.77,-1.93,-0.98,-1.33,0.59,1.88,0.28,-0.6636
0.77,-1.93,-0.98,-1.31,0.59,1.88,0.28,-0.1717
0.77,-1.94,-0.98,-1.3,0.59,1.88,0.28,-0.90955
0.77,-1.94,-0.98,-1.28,0.59,1.88,0.27,-1.53809
0.77,-1.94,-0.98,-1.27,0.6,1.88,0.27,0.12891
0.77,-1.94,-0.99,-1.25,0.6,1.88,0.27,0.1699
0.77,-1.95,-0.99,-1.19,0.61,1.88,0.27,-1.57908
0.77,-1.95,-0.99,-1.16,0.62,1.88,0.27,0.14257
0.77,-1.96,-0.99,-1.1,0.63,1.88,0.27,-1.45611
0.77,-1.96,-0.99,-1.09,0.64,1.89,0.27,0.21089
0.77,-1.96,-0.99,-1.08,0.64,1.89,0.27,-1.53809
0.77,-1.96,-0.99,-1.07,0.64,1.89,0.27,-1.57908
0.77,-1.97,-1,-1,0.65,1.89,0.27,0.45684
0.77,-1.97,-1,-0.98,0.66,1.89,0.27,-0.0214
0.77,-1.98,-1,-0.93,0.67,1.89,0.26,-1.53809
0.77,-1.98,-1,-0.89,0.68,1.89,0.26,-0.77291
0.77,-1.98,-1,-0.88,0.68,1.89,0.26,-0.5133
0.77,-1.98,-1,-0.88,0.68,1.89,0.26,-0.22636
0.77,-1.99,-1,-0.86,0.68,1.89,0.26,-0.11704
0.77,-1.99,-1,-0.83,0.69,1.89,0.26,0.6208
0.76,-1.99,-1,-0.82,0.69,1.89,0.26,-1.57908
0.76,-1.99,-1,-0.81,0.69,1.89,0.26,0.26554
0.76,-1.99,-1,-0.79,0.7,1.89,0.26,0.33386
0.76,-1.99,-1,-0.78,0.7,1.89,0.26,-0.13071
0.76,-2,-1.01,-0.71,0.71,1.9,0.26,0.9624
0.76,-2.01,-1.01,-0.67,0.72,1.9,0.26,-0.00773
0.76,-2.01,-1.01,-0.6,0.74,1.9,0.25,0.3202
0.76,-2.02,-1.01,-0.59,0.74,1.9,0.25,-1.53809
0.76,-2.02,-1.01,-0.53,0.75,1.9,0.25,0.70279
0.76,-2.02,-1.01,-0.53,0.75,1.9,0.25,-0.14437
0.76,-2.03,-1.02,-0.47,0.76,1.9,0.25,0.49783
0.76,-2.05,-1.02,-0.33,0.79,1.91,0.24,1.65926
0.76,-2.05,-1.02,-0.32,0.79,1.91,0.24,0.49783
0.76,-2.06,-1.03,-0.22,0.81,1.91,0.24,0.1699
0.76,-2.07,-1.03,-0.1,0.84,1.92,0.24,3.66785
0.76,-2.07,-1.03,-0.1,0.84,1.92,0.24,1.26301
0.76,-2.07,-1.03,-0.09,0.84,1.92,0.24,1.34499
0.76,-2.08,-1.03,-0.05,0.85,1.92,0.24,-0.77291
0.76,-2.09,-1.04,0.09,0.88,1.92,0.23,-0.44498
0.76,-2.1,-1.04,0.12,0.88,1.92,0.23,2.02818
0.76,-2.1,-1.04,0.14,0.89,1.92,0.23,-1.45611
0.75,-2.11,-1.05,0.23,0.91,1.93,0.23,0.19722
0.75,-2.11,-1.05,0.27,0.92,1.93,0.23,-1.55175
0.75,-2.11,-1.05,0.28,0.92,1.93,0.23,-0.1717
0.75,-2.12,-1.05,0.33,0.93,1.93,0.22,-0.52696
0.75,-2.12,-1.05,0.34,0.93,1.93,0.22,-1.57908
0.75,-2.12,-1.05,0.36,0.93,1.93,0.22,-0.22636
0.75,-2.13,-1.05,0.39,0.94,1.93,0.22,-0.77291
0.75,-2.13,-1.05,0.43,0.95,1.93,0.22,1.18102
0.75,-2.13,-1.05,0.44,0.95,1.93,0.22,-1.31947
0.75,-2.14,-1.06,0.51,0.97,1.93,0.22,2.15116
0.75,-2.14,-1.06,0.53,0.97,1.94,0.22,-0.82757
0.75,-2.14,-1.06,0.53,0.97,1.94,0.22,-1.34679
0.75,-2.15,-1.06,0.55,0.97,1.94,0.22,-0.6636
0.75,-2.15,-1.06,0.59,0.98,1.94,0.22,1.23568
0.75,-2.15,-1.06,0.63,0.99,1.94,0.22,-1.51076
0.75,-2.16,-1.06,0.69,1,1.94,0.21,1.70025
0.75,-2.17,-1.07,0.75,1.01,1.94,0.21,-0.59528
0.75,-2.17,-1.07,0.77,1.02,1.94,0.21,-0.00773
0.75,-2.17,-1.07,0.8,1.03,1.94,0.21,0.55249
0.75,-2.18,-1.07,0.81,1.03,1.94,0.21,0.23822
0.75,-2.18,-1.07,0.82,1.03,1.94,0.21,-0.25368
0.75,-2.18,-1.07,0.83,1.03,1.94,0.21,0.19722
0.75,-2.19,-1.07,0.9,1.05,1.95,0.21,-0.58162
0.75,-2.19,-1.08,0.93,1.05,1.95,0.21,-0.04873
0.75,-2.19,-1.08,0.94,1.05,1.95,0.21,-0.08972
0.75,-2.19,-1.08,0.95,1.06,1.95,0.21,0.88042
0.75,-2.19,-1.08,0.95,1.06,1.95,0.21,-0.37666
0.75,-2.19,-1.08,0.96,1.06,1.95,0.21,-0.18536
0.75,-2.2,-1.08,1,1.07,1.95,0.2,-0.86856
0.75,-2.2,-1.08,1.03,1.07,1.95,0.2,0.51149
0.74,-2.21,-1.08,1.13,1.09,1.95,0.2,1.61827
0.74,-2.21,-1.08,1.14,1.09,1.95,0.2,2.72504
0.74,-2.21,-1.08,1.16,1.1,1.95,0.2,2.01452
0.74,-2.22,-1.08,1.17,1.1,1.95,0.2,-0.33567
0.74,-2.22,-1.09,1.19,1.11,1.96,0.2,0.70279
0.74,-2.23,-1.09,1.26,1.12,1.96,0.2,0.51149
0.74,-2.23,-1.09,1.28,1.12,1.96,0.2,0.12891
0.74,-2.23,-1.09,1.3,1.13,1.96,0.19,0.07425
0.74,-2.24,-1.09,1.34,1.14,1.96,0.19,0.4705
0.66,1.16,-0.35,-1.79,-0.85,-0.18,0.8,0.15623
0.66,1.15,-0.36,-1.72,-0.83,-0.17,0.8,0.41585
0.66,1.14,-0.36,-1.68,-0.82,-0.17,0.8,-1.45611
0.66,1.14,-0.36,-1.66,-0.82,-0.17,0.8,-1.53809
0.66,1.14,-0.36,-1.65,-0.82,-0.17,0.8,-1.56542
0.66,1.14,-0.36,-1.64,-0.82,-0.17,0.8,-0.28101
0.66,1.14,-0.36,-1.62,-0.81,-0.17,0.8,0.40218
0.66,1.14,-0.36,-1.62,-0.81,-0.17,0.8,-0.14437
0.66,1.14,-0.36,-1.61,-0.81,-0.17,0.8,-0.07605
0.66,1.13,-0.36,-1.58,-0.8,-0.17,0.8,-0.24002
0.66,1.13,-0.36,-1.56,-0.8,-0.17,0.8,-0.18536
0.66,1.13,-0.36,-1.55,-0.8,-0.17,0.8,-1.55175
0.66,1.12,-0.37,-1.47,-0.78,-0.17,0.79,0.34753
0.66,1.12,-0.37,-1.47,-0.78,-0.17,0.79,-0.10338
0.66,1.12,-0.37,-1.44,-0.77,-0.17,0.79,-0.45864
0.66,1.12,-0.37,-1.43,-0.77,-0.17,0.79,-0.10338
0.66,1.1,-0.37,-1.3,-0.75,-0.16,0.79,-0.04873
0.66,1.1,-0.37,-1.28,-0.74,-0.16,0.79,-0.25368
0.66,1.1,-0.37,-1.25,-0.73,-0.16,0.79,0.06059
0.66,1.09,-0.38,-1.23,-0.73,-0.16,0.79,-0.86856
0.65,1.09,-0.38,-1.17,-0.72,-0.16,0.78,0.23822
0.65,1.08,-0.38,-1.16,-0.72,-0.16,0.78,-0.0214
0.65,1.08,-0.38,-1.15,-0.71,-0.16,0.78,0.1699
0.65,1.08,-0.38,-1.13,-0.71,-0.16,0.78,-1.46977
0.65,1.08,-0.38,-1.09,-0.7,-0.16,0.78,-0.322
0.65,1.07,-0.38,-1.04,-0.69,-0.15,0.78,-0.62261
0.65,1.07,-0.38,-1.03,-0.69,-0.15,0.78,-1.52442
0.65,1.07,-0.38,-1.01,-0.68,-0.15,0.78,0.21089
0.65,1.07,-0.39,-0.99,-0.68,-0.15,0.78,-1.42878
0.65,1.06,-0.39,-0.94,-0.67,-0.15,0.78,-1.56542
0.65,1.06,-0.39,-0.93,-0.67,-0.15,0.78,-0.322
0.65,1.06,-0.39,-0.93,-0.67,-0.15,0.78,-1.56542
0.65,1.06,-0.39,-0.91,-0.66,-0.15,0.78,-1.52442
0.65,1.04,-0.39,-0.78,-0.64,-0.15,0.77,-1.46977
0.65,1.04,-0.39,-0.76,-0.63,-0.14,0.77,0.3202
0.65,1.04,-0.4,-0.73,-0.63,-0.14,0.77,-1.53809
0.65,1.04,-0.4,-0.73,-0.63,-0.14,0.77,-0.78658
0.65,1.04,-0.4,-0.72,-0.63,-0.14,0.77,0.38852
0.65,1.04,-0.4,-0.72,-0.62,-0.14,0.77,-1.19649
0.65,1.03,-0.4,-0.69,-0.62,-0.14,0.77,-0.73192
0.65,1.03,-0.4,-0.68,-0.62,-0.14,0.77,0.18356
0.65,1.03,-0.4,-0.65,-0.61,-0.14,0.77,-0.07605
0.65,1.03,-0.4,-0.63,-0.61,-0.14,0.77,-0.82757
0.65,1.02,-0.4,-0.63,-0.61,-0.14,0.77,-0.14437
0.65,1.02,-0.4,-0.57,-0.59,-0.14,0.77,-0.55429
0.65,1.02,-0.4,-0.55,-0.59,-0.14,0.76,0.59348
0.65,1.01,-0.41,-0.5,-0.58,-0.14,0.76,0.42951
0.65,1,-0.41,-0.38,-0.55,-0.13,0.76,0.55249
0.65,1,-0.41,-0.37,-0.55,-0.13,0.76,-0.43131
0.65,0.99,-0.41,-0.31,-0.54,-0.13,0.76,0.67546
0.65,0.99,-0.41,-0.28,-0.53,-0.13,0.76,-1.53809
0.65,0.98,-0.42,-0.21,-0.52,-0.13,0.75,-0.28101
0.64,0.98,-0.42,-0.2,-0.52,-0.13,0.75,1.70025
0.64,0.97,-0.42,-0.18,-0.51,-0.13,0.75,1.05805
0.64,0.97,-0.42,-0.13,-0.5,-0.13,0.75,-0.28101
0.64,0.97,-0.42,-0.1,-0.5,-0.12,0.75,-0.36299
0.64,0.95,-0.43,-0.01,-0.48,-0.12,0.75,-0.48597
0.64,0.95,-0.43,0.04,-0.47,-0.12,0.75,1.24934
0.64,0.95,-0.43,0.05,-0.47,-0.12,0.75,0.55249
0.64,0.95,-0.43,0.05,-0.47,-0.12,0.75,3.88647
0.64,0.95,-0.43,0.06,-0.46,-0.12,0.75,-0.41765
0.64,0.95,-0.43,0.06,-0.46,-0.12,0.75,0.77111
0.64,0.95,-0.43,0.07,-0.46,-0.12,0.75,1.33133
0.64,0.94,-0.43,0.12,-0.45,-0.12,0.74,-0.06239
0.64,0.93,-0.43,0.18,-0.44,-0.12,0.74,0.57981
0.64,0.93,-0.43,0.19,-0.44,-0.12,0.74,-1.1555
0.64,0.93,-0.43,0.21,-0.43,-0.11,0.74,-0.322
0.64,0.92,-0.44,0.28,-0.42,-0.11,0.74,-1.57908
0.64,0.92,-0.44,0.3,-0.42,-0.11,0.74,-1.31947
0.64,0.91,-0.44,0.35,-0.4,-0.11,0.74,-1.18283
0.64,0.91,-0.44,0.39,-0.4,-0.11,0.74,2.26047
0.64,0.91,-0.44,0.43,-0.39,-0.11,0.73,-1.51076
0.64,0.91,-0.44,0.43,-0.39,-0.11,0.73,-1.51076
0.64,0.9,-0.44,0.44,-0.39,-0.11,0.73,-0.29468
0.64,0.9,-0.45,0.47,-0.38,-0.11,0.73,0.19722
0.64,0.9,-0.45,0.48,-0.38,-0.11,0.73,-0.69093
0.64,0.9,-0.45,0.51,-0.37,-0.11,0.73,-1.04619
0.64,0.89,-0.45,0.55,-0.36,-0.1,0.73,-0.73192
0.64,0.89,-0.45,0.58,-0.36,-0.1,0.73,-0.90955
0.64,0.88,-0.45,0.63,-0.35,-0.1,0.73,-1.45611
0.64,0.88,-0.45,0.64,-0.35,-0.1,0.73,-1.10084
0.64,0.88,-0.45,0.65,-0.34,-0.1,0.73,0.40218
0.64,0.88,-0.45,0.67,-0.34,-0.1,0.73,0.56615
0.64,0.88,-0.45,0.68,-0.34,-0.1,0.73,0.10158
0.64,0.88,-0.45,0.68,-0.34,-0.1,0.73,-0.1717
0.64,0.88,-0.45,0.69,-0.33,-0.1,0.73,-1.56542
0.64,0.87,-0.46,0.71,-0.33,-0.1,0.73,-0.28101
0.63,0.87,-0.46,0.77,-0.32,-0.1,0.72,-1.48343
0.63,0.86,-0.46,0.79,-0.31,-0.1,0.72,-1.52442
0.63,0.86,-0.46,0.79,-0.31,-0.1,0.72,-1.56542
0.63,0.86,-0.46,0.84,-0.3,-0.1,0.72,2.2878
0.63,0.85,-0.46,0.87,-0.3,-0.09,0.72,-1.53809
0.63,0.85,-0.47,0.96,-0.28,-0.09,0.72,0.64813
0.63,0.84,-0.47,0.98,-0.28,-0.09,0.72,0.33386
0.63,0.84,-0.47,0.98,-0.27,-0.09,0.72,-0.11704
0.63,0.83,-0.47,1.07,-0.26,-0.09,0.71,0.45684
0.63,0.83,-0.47,1.08,-0.25,-0.09,0.71,0.03326
0.63,0.83,-0.47,1.08,-0.25,-0.09,0.71,-0.322
0.63,0.83,-0.47,1.09,-0.25,-0.09,0.71,0.19722
0.63,0.83,-0.47,1.11,-0.25,-0.09,0.71,1.09904
0.63,0.82,-0.48,1.19,-0.23,-0.08,0.71,-0.13071
0.63,0.82,-0.48,1.2,-0.23,-0.08,0.71,-0.22636
0.63,0.81,-0.48,1.28,-0.21,-0.08,0.71,-0.19903
0.63,0.81,-0.48,1.29,-0.21,-0.08,0.71,1.26301
0.63,0.81,-0.48,1.3,-0.21,-0.08,0.71,2.95733
0.63,0.81,-0.48,1.3,-0.21,-0.08,0.71,2.6294
0.63,0.8,-0.48,1.32,-0.21,-0.08,0.71,0.04692
0.63,0.8,-0.48,1.32,-0.2,-0.08,0.71,-0.47231
0.63,0.8,-0.48,1.35,-0.2,-0.08,0.71,0.30654
0.63,0.79,-0.49,1.44,-0.18,-0.08,0.7,0.22455
0.63,0.79,-0.49,1.45,-0.18,-0.08,0.7,0.14257
0.8,0.7,-0.4,-1.79,-0.76,0.22,0.87,-0.22636
0.8,0.7,-0.4,-1.82,-0.77,0.22,0.87,0.6208
0.8,0.7,-0.4,-1.78,-0.76,0.22,0.87,0.52516
0.8,0.69,-0.41,-1.71,-0.75,0.23,0.87,0.23822
0.8,0.68,-0.41,-1.69,-0.74,0.23,0.87,-0.63627
0.8,0.68,-0.41,-1.64,-0.73,0.23,0.87,-1.48343
0.8,0.68,-0.41,-1.61,-0.72,0.23,0.87,-0.11704
0.8,0.67,-0.41,-1.6,-0.72,0.23,0.87,-0.11704
0.8,0.67,-0.41,-1.57,-0.72,0.23,0.87,0.6208
0.79,0.67,-0.41,-1.54,-0.71,0.23,0.87,-0.04873
0.79,0.67,-0.41,-1.54,-0.71,0.23,0.87,-1.52442
0.79,0.66,-0.42,-1.46,-0.69,0.23,0.86,0.4705
0.79,0.65,-0.42,-1.42,-0.68,0.24,0.86,0.51149
0.79,0.65,-0.42,-1.36,-0.67,0.24,0.86,0.1699
0.79,0.64,-0.42,-1.31,-0.66,0.24,0.86,0.6208
0.79,0.64,-0.43,-1.28,-0.66,0.24,0.86,-1.10084
0.79,0.64,-0.43,-1.27,-0.66,0.24,0.86,0.15623
0.79,0.62,-0.43,-1.14,-0.63,0.24,0.85,-0.18536
0.79,0.62,-0.43,-1.14,-0.63,0.24,0.85,0.19722
0.79,0.62,-0.43,-1.12,-0.62,0.25,0.85,-1.53809
0.79,0.62,-0.43,-1.08,-0.62,0.25,0.85,0.53882
0.79,0.61,-0.43,-1.07,-0.61,0.25,0.85,-1.51076
0.79,0.61,-0.44,-1.03,-0.6,0.25,0.85,-0.58162
0.79,0.61,-0.44,-1.02,-0.6,0.25,0.85,-1.56542
0.79,0.61,-0.44,-0.99,-0.6,0.25,0.85,0.29287
0.79,0.6,-0.44,-0.98,-0.59,0.25,0.85,-1.51076
0.79,0.6,-0.44,-0.92,-0.58,0.25,0.85,0.04692
0.79,0.59,-0.44,-0.9,-0.58,0.25,0.85,-1.55175
0.79,0.59,-0.44,-0.82,-0.56,0.25,0.84,-1.53809
0.79,0.58,-0.45,-0.76,-0.55,0.26,0.84,-1.48343
0.79,0.58,-0.45,-0.74,-0.55,0.26,0.84,0.18356
0.79,0.57,-0.45,-0.72,-0.54,0.26,0.84,-1.53809
0.79,0.57,-0.45,-0.72,-0.54,0.26,0.84,-0.06239
0.79,0.57,-0.45,-0.71,-0.54,0.26,0.84,0.18356
0.79,0.57,-0.45,-0.71,-0.54,0.26,0.84,0.41585
0.79,0.57,-0.45,-0.69,-0.54,0.26,0.84,0.15623
0.79,0.57,-0.45,-0.64,-0.52,0.26,0.84,-0.08972
0.79,0.56,-0.45,-0.63,-0.52,0.26,0.84,-0.1717
0.79,0.56,-0.45,-0.62,-0.52,0.26,0.84,0.23822
0.79,0.56,-0.45,-0.61,-0.52,0.26,0.84,-0.49963
0.78,0.55,-0.46,-0.54,-0.5,0.26,0.83,0.92141
0.78,0.55,-0.46,-0.48,-0.49,0.26,0.83,0.40218
0.78,0.54,-0.46,-0.42,-0.48,0.27,0.83,-1.53809
0.78,0.53,-0.46,-0.37,-0.47,0.27,0.83,0.04692
0.78,0.53,-0.46,-0.36,-0.47,0.27,0.83,0.29287
0.78,0.53,-0.46,-0.34,-0.46,0.27,0.83,1.52262
0.78,0.53,-0.47,-0.3,-0.45,0.27,0.83,-0.44498
0.78,0.52,-0.47,-0.27,-0.45,0.27,0.83,-1.53809
0.78,0.51,-0.47,-0.19,-0.43,0.27,0.82,-0.77291
0.78,0.51,-0.47,-0.17,-0.43,0.27,0.82,-0.36299
0.78,0.51,-0.47,-0.15,-0.42,0.28,0.82,0.08791
0.78,0.5,-0.47,-0.09,-0.41,0.28,0.82,-0.14437
0.78,0.5,-0.48,-0.06,-0.41,0.28,0.82,-0.21269
0.78,0.49,-0.48,-0.02,-0.4,0.28,0.82,-0.29468
0.78,0.49,-0.48,-0.01,-0.39,0.28,0.82,0.4705
0.78,0.49,-0.48,0.05,-0.38,0.28,0.82,0.42951
0.78,0.49,-0.48,0.06,-0.38,0.28,0.82,0.29287
0.78,0.49,-0.48,0.07,-0.38,0.28,0.82,2.99832
